"","a99","name","a12","a9","FBK","DRG","kills_ADC","deaths_ADC","assists_ADC","kills_SUP","deaths_SUP","assists_SUP","ADC","SUP","KDA_mean","totalDamageDealtToChampions_mean","visionScore_mean","totalDamageTaken_mean","goldEarned_mean","visionWardsBoughtInGame_mean"
"9651",4900810006,"Kalista & Pantheon",100,TRUE,FALSE,FALSE,5,1,9,7,2,11,"Kalista","Pantheon",10.67,10205,28.5,9309,7928.5,4.5
"9652",4900810006,"Kai'Sa & Seraphine",200,FALSE,FALSE,TRUE,0,6,0,1,6,2,"Kai'Sa","Seraphine",0.25,5080,22.5,10230,5102,2
"9653",4900823410,"Kai'Sa & Thresh",100,FALSE,TRUE,FALSE,8,6,2,0,6,10,"Kai'Sa","Thresh",1.67,12864,31.5,18777,9680,4
"9654",4900823410,"Yone & Maokai",200,TRUE,TRUE,TRUE,12,5,5,2,7,13,"Yone","Maokai",2.67,21286,41,21818,12244.5,6
"9655",4900839908,"Orianna & Thresh",100,TRUE,FALSE,FALSE,5,2,6,1,4,11,"Orianna","Thresh",3.83,10732.5,40,9629.5,8801.5,4.5
"9656",4900839908,"Ezreal & Karma",200,FALSE,FALSE,TRUE,2,5,2,2,2,3,"Ezreal","Karma",1.29,7015.5,23.5,9291,6574.5,2
"9657",4900854090,"Kennen & Leona",100,TRUE,FALSE,FALSE,6,1,13,0,10,17,"Kennen","Leona",3.27,14716,46,18299,9675,7
"9658",4900854090,"Syndra & Pantheon",200,FALSE,FALSE,TRUE,0,4,8,7,5,8,"Syndra","Pantheon",2.56,13743.5,57.5,14315,9352,8
"9659",4900863859,"Lucian & Thresh",100,FALSE,FALSE,TRUE,7,5,8,2,4,12,"Lucian","Thresh",3.22,11539,53.5,22101.5,10362.5,9.5
"9660",4900863859,"Miss Fortune & Janna",200,TRUE,FALSE,FALSE,8,3,9,0,5,12,"Miss Fortune","Janna",3.62,22843,48.5,16837,11774.5,5
"9661",4900877579,"Kai'Sa & Pyke",100,FALSE,TRUE,TRUE,20,10,7,3,12,21,"Kai'Sa","Pyke",2.32,28845.5,70,34560,16807.5,7.5
"9662",4900877579,"Ezreal & Maokai",200,TRUE,TRUE,FALSE,28,8,15,4,6,29,"Ezreal","Maokai",5.43,53997.5,56.5,34874,17664,8
"9663",4900901837,"Lucian & Bard",100,TRUE,TRUE,TRUE,9,6,4,7,6,13,"Lucian","Bard",2.75,21191.5,51.5,19521.5,13551.5,4
"9664",4900901837,"Yone & Thresh",200,FALSE,TRUE,FALSE,2,7,6,3,8,15,"Yone","Thresh",1.73,9776.5,64.5,24720,10313,8.5
"9665",4900907997,"Kai'Sa & Maokai",100,TRUE,TRUE,TRUE,17,5,13,2,9,24,"Kai'Sa","Maokai",4,23369,53,30609,15807.5,5
"9666",4900907997,"Aphelios & Thresh",200,FALSE,TRUE,FALSE,9,8,8,0,9,21,"Aphelios","Thresh",2.24,20505,59,24252.5,12901,11.5
"9667",4900956241,"Jhin & Pyke",100,FALSE,FALSE,FALSE,3,3,10,5,7,8,"Jhin","Pyke",2.6,10319,25,11872.5,8820,3
"9668",4900956241,"Miss Fortune & Pantheon",200,TRUE,FALSE,TRUE,3,4,6,2,8,6,"Miss Fortune","Pantheon",1.42,8625.5,31.5,14391.5,8437,5.5
"9669",4900988341,"Senna & Gragas",100,TRUE,FALSE,FALSE,3,3,10,2,2,12,"Senna","Gragas",5.4,13799.5,35.5,13112.5,8921,4.5
"9670",4900988341,"Samira & Sett",200,FALSE,FALSE,TRUE,6,6,3,2,2,8,"Samira","Sett",2.38,10510,42.5,18960,9425,5
"9671",4901012690,"Ezreal & Lulu",100,FALSE,FALSE,TRUE,5,4,3,0,4,8,"Ezreal","Lulu",2,7280.5,27.5,9965,7242,5.5
"9672",4901012690,"Kai'Sa & Leona",200,TRUE,TRUE,FALSE,5,4,5,1,6,9,"Kai'Sa","Leona",2,8534,36.5,13339,8083.5,3
"9673",4901045056,"Yone & Alistar",100,TRUE,FALSE,FALSE,8,0,4,3,5,5,"Yone","Alistar",4,14514,26.5,12609.5,8876,4
"9674",4901045056,"Ashe & Rakan",200,FALSE,FALSE,TRUE,3,3,8,1,2,10,"Ashe","Rakan",4.4,6659.5,30.5,11418.5,6934.5,5.5
"9675",4901087742,"Jhin & Blitzcrank",100,FALSE,FALSE,FALSE,10,9,8,4,10,11,"Jhin","Blitzcrank",1.74,22732,65.5,27945.5,13127,6
"9676",4901087742,"Kai'Sa & Vel'Koz",200,TRUE,FALSE,TRUE,9,7,13,3,9,13,"Kai'Sa","Vel'Koz",2.38,19760.5,52,20079.5,12943.5,3.5
"9677",4901091550,"Aphelios & Maokai",100,TRUE,FALSE,FALSE,5,4,6,1,2,11,"Aphelios","Maokai",3.83,9415,36.5,8886.5,7616.5,5.5
"9678",4901091550,"Kai'Sa & Galio",200,FALSE,FALSE,TRUE,2,5,4,2,5,5,"Kai'Sa","Galio",1.3,8625.5,29,14175.5,7192.5,5
"9679",4901106429,"Ashe & Thresh",100,TRUE,FALSE,FALSE,13,5,7,0,6,24,"Ashe","Thresh",4,15678,28.5,18181,11026,3.5
"9680",4901106429,"Lucian & Pantheon",200,FALSE,FALSE,TRUE,6,8,2,5,12,7,"Lucian","Pantheon",1,16252,30,20230,10500.5,4
"9681",4901166936,"Lucian & Pyke",100,TRUE,FALSE,FALSE,7,8,7,4,7,11,"Lucian","Pyke",1.93,10281,43.5,13402.5,9942,4
"9682",4901166936,"Samira & Alistar",200,FALSE,FALSE,TRUE,12,8,5,1,5,23,"Samira","Alistar",3.15,15784,25,20599,9116,8
"9683",4901222762,"Kai'Sa & Leona",100,FALSE,FALSE,FALSE,2,5,7,1,5,11,"Kai'Sa","Leona",2.1,5923.5,16,10929,6424,2
"9684",4901222762,"Vayne & Lulu",200,TRUE,TRUE,TRUE,4,5,1,2,4,13,"Vayne","Lulu",2.22,11620,28,9974.5,7788,4
"9685",4901241346,"Ezreal & Sett",100,FALSE,FALSE,FALSE,7,5,10,3,13,6,"Ezreal","Sett",1.44,15916,42.5,21428,10075.5,11.5
"9686",4901241346,"Tristana & Leona",200,TRUE,FALSE,TRUE,3,5,17,3,4,18,"Tristana","Leona",4.56,11858,57,20343,11697.5,9.5
"9687",4901259030,"Kai'Sa & Alistar",100,TRUE,TRUE,TRUE,27,4,7,3,5,28,"Kai'Sa","Alistar",7.22,25762.5,26.5,20031,13113.5,5
"9688",4901259030,"Tristana & Sett",200,FALSE,TRUE,FALSE,1,6,3,1,15,5,"Tristana","Sett",0.48,8501,23.5,21810,7682,4.5
"9689",4901262161,"Miss Fortune & Leona",100,TRUE,FALSE,TRUE,7,2,8,2,2,10,"Miss Fortune","Leona",6.75,13163.5,34.5,10340.5,9289.5,5.5
"9690",4901262161,"Kai'Sa & Nautilus",200,FALSE,FALSE,FALSE,4,8,2,1,8,6,"Kai'Sa","Nautilus",0.81,6348.5,25,14919.5,6748.5,2.5
"9691",4901277663,"Aphelios & Thresh",100,TRUE,TRUE,TRUE,10,1,9,3,6,15,"Aphelios","Thresh",5.29,12920.5,36,14657,10817.5,5.5
"9692",4901277663,"Kai'Sa & Janna",200,FALSE,TRUE,FALSE,3,8,7,3,7,7,"Kai'Sa","Janna",1.33,11915,37,15542,7235,2.5
"9693",4901337615,"Kai'Sa & Maokai",100,FALSE,FALSE,FALSE,9,6,9,5,7,10,"Kai'Sa","Maokai",2.54,17575,42.5,22539,10581,4.5
"9694",4901337615,"Miss Fortune & Thresh",200,TRUE,FALSE,TRUE,14,7,5,2,2,18,"Miss Fortune","Thresh",4.33,18816,51.5,17540,12098.5,8
"9695",4901373802,"Twitch & Thresh",100,TRUE,FALSE,FALSE,10,1,8,0,5,15,"Twitch","Thresh",5.5,10357.5,34.5,8871.5,8606,4.5
"9696",4901373802,"Kai'Sa & Leona",200,FALSE,TRUE,TRUE,4,4,7,0,10,8,"Kai'Sa","Leona",1.36,9135,26,13236,6339.5,3.5
"9697",4901457138,"Lucian & Leona",100,FALSE,FALSE,TRUE,8,4,3,2,2,5,"Lucian","Leona",3,13773.5,56,12158.5,9827,10
"9698",4901457138,"Syndra & Blitzcrank",200,TRUE,FALSE,FALSE,0,9,10,1,2,17,"Syndra","Blitzcrank",2.55,9022.5,47,16764.5,8202.5,6.5
"9699",4901473970,"Kai'Sa & Bard",100,TRUE,FALSE,TRUE,7,7,8,2,3,14,"Kai'Sa","Bard",3.1,12602,50,22581.5,11504.5,3.5
"9700",4901473970,"Ezreal & Seraphine",200,FALSE,FALSE,FALSE,7,6,12,1,7,21,"Ezreal","Seraphine",3.15,25728,60.5,24747,11787.5,11.5
"9701",4901898371,"Jhin & Thresh",100,FALSE,FALSE,FALSE,2,3,3,2,9,2,"Jhin","Thresh",0.75,6971.5,41.5,12300.5,7493,3.5
"9702",4901898371,"Miss Fortune & Leona",200,TRUE,FALSE,TRUE,6,1,6,2,2,10,"Miss Fortune","Leona",8,12079,49,12754,9970.5,4
"9703",4901942736,"Mordekaiser & Thresh",100,FALSE,FALSE,FALSE,4,3,2,3,4,7,"Mordekaiser","Thresh",2.29,5984.5,30,13260,7397.5,6
"9704",4901942736,"Lucian & Leona",200,TRUE,FALSE,TRUE,11,3,4,0,2,12,"Lucian","Leona",5.4,10901,40.5,9663,9506.5,5.5
"9705",4901985761,"Samira & Thresh",100,TRUE,FALSE,TRUE,9,0,9,2,1,15,"Samira","Thresh",35,9258,28,9978,8561,1.5
"9706",4901985761,"Kai'Sa & Alistar",200,FALSE,TRUE,FALSE,1,6,0,2,4,3,"Kai'Sa","Alistar",0.6,6620,20.5,13827,5543.5,4.5
"9707",4902038073,"Tristana & Yuumi",100,FALSE,FALSE,FALSE,4,3,8,1,5,15,"Tristana","Yuumi",3.5,10768.5,42,13871.5,9174.5,5
"9708",4902038073,"Kai'Sa & Nautilus",200,TRUE,TRUE,TRUE,3,5,7,0,7,7,"Kai'Sa","Nautilus",1.42,9297.5,31,15784,9022,5
"9709",4902052825,"Samira & Alistar",100,FALSE,FALSE,FALSE,4,8,5,4,11,4,"Samira","Alistar",0.89,10697,33.5,22534.5,8324,4.5
"9710",4902052825,"Ezreal & Gragas",200,TRUE,TRUE,TRUE,15,3,11,3,5,21,"Ezreal","Gragas",6.25,21135.5,41,17686,12308,3.5
"9711",4902060390,"Miss Fortune & Maokai",100,FALSE,TRUE,TRUE,4,3,3,2,4,6,"Miss Fortune","Maokai",2.14,8272.5,28.5,11110,7873,5
"9712",4902060390,"Kai'Sa & Blitzcrank",200,TRUE,TRUE,FALSE,4,3,3,3,5,6,"Kai'Sa","Blitzcrank",2,6343,34,12237,8629,3
"9713",4902080432,"Lucian & Blitzcrank",100,FALSE,FALSE,FALSE,1,7,8,3,6,9,"Lucian","Blitzcrank",1.62,10472,36.5,18516.5,8886,6
"9714",4902080432,"Ezreal & Yuumi",200,TRUE,FALSE,TRUE,8,2,11,1,3,22,"Ezreal","Yuumi",8.4,19944.5,34.5,15675,11901,3
"9715",4902107505,"Jhin & Thresh",100,FALSE,TRUE,TRUE,15,9,7,1,5,21,"Jhin","Thresh",3.14,17457.5,42.5,18023,11763,3.5
"9716",4902107505,"Miss Fortune & Yuumi",200,TRUE,TRUE,FALSE,7,7,9,4,6,17,"Miss Fortune","Yuumi",2.85,13553,34.5,13531,10832,3.5
"9717",4902165139,"Kalista & Thresh",100,TRUE,TRUE,TRUE,7,7,9,4,5,16,"Kalista","Thresh",3,11932,40,15467.5,9664,4.5
"9718",4902165139,"Kai'Sa & Galio",200,FALSE,TRUE,FALSE,2,9,5,4,4,7,"Kai'Sa","Galio",1.38,12684.5,27,15642,7532.5,4.5
"9719",4902224423,"Kai'Sa & Gragas",100,FALSE,FALSE,FALSE,1,5,2,2,5,4,"Kai'Sa","Gragas",0.9,7742.5,30,15547,7329.5,7.5
"9720",4902224423,"Miss Fortune & Maokai",200,TRUE,FALSE,TRUE,9,1,7,1,3,9,"Miss Fortune","Maokai",6.5,15821.5,46,11632.5,10596,5.5
"9721",4902234443,"Lucian & Alistar",100,TRUE,TRUE,FALSE,7,1,8,2,5,11,"Lucian","Alistar",4.67,11895,37.5,13158,10559,4.5
"9722",4902234443,"Kai'Sa & Rakan",200,FALSE,TRUE,TRUE,4,4,4,0,3,8,"Kai'Sa","Rakan",2.29,9175.5,28,13443.5,7842.5,7.5
"9723",4902260137,"Xayah & Leona",100,FALSE,TRUE,FALSE,5,8,2,0,5,3,"Xayah","Leona",0.77,6501,13,12327.5,5990,3.5
"9724",4902260137,"Kai'Sa & Maokai",200,TRUE,TRUE,TRUE,4,2,11,3,4,12,"Kai'Sa","Maokai",5,10633,27,11944.5,7697,2.5
"9725",4902265632,"Samira & Pantheon",100,FALSE,FALSE,FALSE,4,7,0,2,7,5,"Samira","Pantheon",0.79,8377.5,15,17448.5,7687.5,4.5
"9726",4902265632,"Jhin & Janna",200,TRUE,FALSE,TRUE,4,4,12,2,3,17,"Jhin","Janna",5,12959.5,35,11319.5,9413.5,4
"9727",4902288555,"Cassiopeia & Leona",100,FALSE,FALSE,FALSE,5,5,7,3,5,8,"Cassiopeia","Leona",2.3,13324.5,57,18401.5,8745,8.5
"9728",4902288555,"Ezreal & Nami",200,TRUE,FALSE,TRUE,11,6,6,3,2,20,"Ezreal","Nami",5,19630,40,16389,10384.5,5
"9729",4902305322,"Aphelios & Galio",100,TRUE,FALSE,TRUE,4,2,4,3,4,12,"Aphelios","Galio",3.83,9117,24.5,9876,7887,3.5
"9730",4902305322,"Kai'Sa & Sett",200,FALSE,FALSE,FALSE,5,6,1,0,3,4,"Kai'Sa","Sett",1.11,9015.5,15.5,13628.5,6475.5,1
"9731",4902339983,"Tristana & Maokai",100,TRUE,FALSE,FALSE,10,1,10,6,5,17,"Tristana","Maokai",7.17,22121,38.5,17885.5,11694.5,3
"9732",4902339983,"Kai'Sa & Sett",200,FALSE,FALSE,TRUE,0,6,7,5,9,2,"Kai'Sa","Sett",0.93,11854.5,35,19171.5,8785,4
"9733",4902345107,"Jhin & Lulu",100,TRUE,FALSE,FALSE,12,4,16,3,6,24,"Jhin","Lulu",5.5,18791.5,60.5,19594,13297,8
"9734",4902345107,"Ezreal & Pantheon",200,FALSE,FALSE,TRUE,6,6,7,6,10,9,"Ezreal","Pantheon",1.75,24440,46.5,26187.5,13311,5
"9735",4902469824,"Ezreal & Shaco",100,TRUE,FALSE,FALSE,6,2,4,2,5,10,"Ezreal","Shaco",3.14,12966,40.5,13867,9484,4
"9736",4902469824,"Samira & Thresh",200,FALSE,FALSE,TRUE,1,3,3,3,5,4,"Samira","Thresh",1.38,6762.5,42.5,17157,7493.5,7
"9737",4902476265,"Kai'Sa & Nunu & Willump",100,TRUE,FALSE,TRUE,8,8,13,6,9,20,"Kai'Sa","Nunu & Willump",2.76,19415.5,56,28293,13102.5,5
"9738",4902476265,"Jhin & Nautilus",200,FALSE,FALSE,FALSE,8,9,22,1,12,20,"Jhin","Nautilus",2.43,18530.5,34.5,27037.5,12446.5,4.5
"9739",4902514356,"Jhin & Maokai",100,FALSE,FALSE,FALSE,3,6,6,0,12,9,"Jhin","Maokai",1,8244.5,25,17753.5,7758.5,4
"9740",4902514356,"Kai'Sa & Lulu",200,TRUE,FALSE,TRUE,13,2,8,0,3,23,"Kai'Sa","Lulu",8.8,17365,45,13932,11138.5,5
"9741",4902514452,"Vayne & Maokai",100,TRUE,TRUE,TRUE,6,5,2,2,4,6,"Vayne","Maokai",1.78,9922.5,16.5,12046,8201,2.5
"9742",4902514452,"Samira & Thresh",200,FALSE,TRUE,FALSE,5,8,3,0,3,3,"Samira","Thresh",1,7355.5,10,10297.5,5425.5,1.5
"9743",4902517129,"Yone & Alistar",100,FALSE,FALSE,TRUE,7,4,7,2,5,18,"Yone","Alistar",3.78,11006.5,44,18575,9864.5,8.5
"9744",4902517129,"Xayah & Rakan",200,TRUE,FALSE,FALSE,2,9,7,2,6,25,"Xayah","Rakan",2.4,13172.5,57.5,17920.5,9620,7
"9745",4902538016,"Aphelios & Janna",100,FALSE,FALSE,TRUE,8,6,8,4,5,14,"Aphelios","Janna",3.09,17491,57,13840,11519.5,6.5
"9746",4902538016,"Kai'Sa & Leona",200,TRUE,FALSE,FALSE,8,3,14,2,10,8,"Kai'Sa","Leona",2.46,14510,39,18425.5,11523,9
"9747",4902542686,"Samira & Alistar",100,TRUE,FALSE,FALSE,14,2,3,2,1,14,"Samira","Alistar",11,12416,34.5,12716.5,9677,7.5
"9748",4902542686,"Vayne & Thresh",200,FALSE,FALSE,TRUE,2,7,0,0,5,3,"Vayne","Thresh",0.42,5256.5,25.5,10934.5,6144,6.5
"9749",4902567194,"Tristana & Alistar",100,FALSE,FALSE,FALSE,13,4,3,1,8,18,"Tristana","Alistar",2.92,14399.5,46,20257,11361.5,6.5
"9750",4902567194,"Vayne & Maokai",200,TRUE,FALSE,TRUE,0,9,12,3,4,19,"Vayne","Maokai",2.62,13502.5,37.5,19095,9296.5,6
"9751",4902854058,"Tristana & Maokai",100,FALSE,FALSE,FALSE,11,14,9,5,8,17,"Tristana","Maokai",1.91,20582.5,61,28821.5,12619,6.5
"9752",4902854058,"Vayne & Morgana",200,TRUE,TRUE,TRUE,13,10,17,4,11,23,"Vayne","Morgana",2.71,21258,59.5,22217.5,13137.5,9.5
"9753",4902874942,"Aphelios & Bard",100,FALSE,FALSE,FALSE,0,8,4,3,4,1,"Aphelios","Bard",0.67,5879.5,34,14759.5,6832,3.5
"9754",4902874942,"Lucian & Leona",200,TRUE,FALSE,TRUE,8,2,5,2,2,13,"Lucian","Leona",7,14129.5,39.5,11900.5,9651,7
"9755",4902879617,"Kai'Sa & Pantheon",100,TRUE,FALSE,FALSE,10,7,3,4,9,15,"Kai'Sa","Pantheon",2,20243,56,27548,14161.5,8.5
"9756",4902879617,"Miss Fortune & Maokai",200,FALSE,FALSE,TRUE,9,9,13,3,9,24,"Miss Fortune","Maokai",2.72,23078.5,57.5,27437,12759,10
"9757",4902887470,"Kai'Sa & Thresh",100,FALSE,FALSE,FALSE,11,8,5,1,6,14,"Kai'Sa","Thresh",2.21,15757.5,35.5,18981.5,10379,9
"9758",4902887470,"Samira & Nautilus",200,TRUE,FALSE,TRUE,15,8,8,3,6,18,"Samira","Nautilus",3.14,20858,43,23623,12245.5,4
"9759",4903011651,"Jhin & Janna",100,FALSE,FALSE,FALSE,4,4,6,6,7,11,"Jhin","Janna",2.45,11054.5,38,14756.5,8314.5,3.5
"9760",4903011651,"Ezreal & Lulu",200,TRUE,TRUE,TRUE,8,2,6,2,6,14,"Ezreal","Lulu",3.75,14872,22.5,12934.5,9668.5,5
"9761",4903061746,"Ezreal & Janna",100,FALSE,FALSE,FALSE,7,4,5,2,5,10,"Ezreal","Janna",2.67,13350.5,50.5,17469.5,10558.5,5
"9762",4903061746,"Jhin & Nautilus",200,TRUE,FALSE,TRUE,2,5,9,1,3,15,"Jhin","Nautilus",3.38,11720.5,45.5,15804.5,10758.5,7
"9763",4903068514,"Mordekaiser & Xerath",100,FALSE,TRUE,FALSE,3,5,1,3,7,5,"Mordekaiser","Xerath",1,7326,23.5,12411.5,6422,1.5
"9764",4903068514,"Jhin & Karma",200,TRUE,TRUE,TRUE,5,3,2,4,3,12,"Jhin","Karma",3.83,9246,26.5,8939.5,7732.5,3
"9765",4903123285,"Ezreal & Yuumi",100,FALSE,FALSE,FALSE,4,6,4,2,5,9,"Ezreal","Yuumi",1.73,12953.5,35,14857.5,8548.5,4.5
"9766",4903123285,"Kai'Sa & Maokai",200,TRUE,FALSE,TRUE,10,2,7,3,6,14,"Kai'Sa","Maokai",4.25,17560,55,15440,12204.5,6
"9767",4903153750,"Kai'Sa & Thresh",100,FALSE,FALSE,FALSE,0,6,6,6,6,6,"Kai'Sa","Thresh",1.5,6007.5,26.5,10621.5,6624,3.5
"9768",4903153750,"Samira & Alistar",200,TRUE,FALSE,TRUE,10,4,7,1,4,18,"Samira","Alistar",4.5,9729.5,24.5,13260.5,8120,3
"9769",4903199924,"Jhin & Alistar",100,FALSE,FALSE,FALSE,5,4,10,3,2,10,"Jhin","Alistar",4.67,10773,19.5,13980,7751,3
"9770",4903199924,"Ezreal & Yuumi",200,TRUE,FALSE,TRUE,4,3,8,3,3,19,"Ezreal","Yuumi",5.67,13999,21,8852.5,8818,1
"9771",4903239963,"Kai'Sa & Galio",100,FALSE,FALSE,FALSE,1,4,6,0,10,9,"Kai'Sa","Galio",1.14,6259,28,15174.5,5742.5,3.5
"9772",4903239963,"Miss Fortune & Alistar",200,TRUE,FALSE,TRUE,12,4,7,0,4,21,"Miss Fortune","Alistar",5,12775.5,23.5,14521,10370,5
"9773",4903296203,"Samira & Morgana",100,FALSE,TRUE,FALSE,6,6,4,4,3,7,"Samira","Morgana",2.33,11285.5,38,13089,8462.5,5
"9774",4903296203,"Ezreal & Yuumi",200,TRUE,TRUE,TRUE,5,2,5,2,4,14,"Ezreal","Yuumi",4.33,10180,24,10269.5,8126.5,3
"9775",4903309922,"Kai'Sa & Sett",100,FALSE,FALSE,TRUE,3,4,5,2,6,4,"Kai'Sa","Sett",1.4,12438,37.5,13564.5,7145,5
"9776",4903309922,"Samira & Alistar",200,TRUE,FALSE,FALSE,6,2,5,1,3,11,"Samira","Alistar",4.6,8771.5,25,13786.5,7776.5,3.5
"9777",4903346875,"Kai'Sa & Maokai",100,FALSE,FALSE,TRUE,5,3,13,2,7,17,"Kai'Sa","Maokai",3.7,15958.5,42.5,16632.5,9526.5,5.5
"9778",4903346875,"Aphelios & Thresh",200,TRUE,FALSE,FALSE,8,7,7,2,7,17,"Aphelios","Thresh",2.43,13432.5,51.5,16277,10485,10.5
"9779",4903352092,"Ezreal & Alistar",100,FALSE,FALSE,FALSE,0,7,2,2,5,5,"Ezreal","Alistar",0.75,8629.5,31,13347,6440,7.5
"9780",4903352092,"Aphelios & Leona",200,TRUE,FALSE,TRUE,3,4,6,3,1,20,"Aphelios","Leona",6.4,8909.5,44.5,14486,9603,6
"9781",4903386919,"Yasuo & Nami",100,FALSE,FALSE,FALSE,0,10,1,1,3,3,"Yasuo","Nami",0.38,6599.5,18.5,13190.5,5491,2.5
"9782",4903386919,"Lucian & Miss Fortune",200,TRUE,FALSE,TRUE,1,1,3,0,2,4,"Lucian","Miss Fortune",2.67,6428,31,7217.5,6613.5,4
"9783",4903391257,"Kai'Sa & Nautilus",100,TRUE,FALSE,TRUE,8,2,5,5,2,8,"Kai'Sa","Nautilus",6.5,11420,17,9906.5,8628,1.5
"9784",4903391257,"Ashe & Alistar",200,FALSE,FALSE,FALSE,0,2,4,0,12,3,"Ashe","Alistar",0.5,4763,7,12611.5,4224,2
"9785",4903454980,"Samira & Braum",100,TRUE,TRUE,TRUE,5,3,8,1,2,9,"Samira","Braum",4.6,9753.5,35.5,15025.5,7723,4
"9786",4903454980,"Kai'Sa & Shaco",200,FALSE,TRUE,FALSE,1,5,1,1,5,2,"Kai'Sa","Shaco",0.5,10409.5,36.5,11150,6240.5,6
"9787",4903465532,"Jhin & Bard",100,TRUE,FALSE,TRUE,5,8,5,2,5,16,"Jhin","Bard",2.15,10770,45,17771,8645.5,6
"9788",4903465532,"Miss Fortune & Shaco",200,FALSE,FALSE,FALSE,7,10,7,7,7,7,"Miss Fortune","Shaco",1.65,17946,26.5,19669,10176.5,2.5
"9789",4903565677,"Tristana & Shaco",100,TRUE,FALSE,FALSE,8,7,6,9,5,19,"Tristana","Shaco",3.5,23075.5,60.5,21805,13517,6
"9790",4903565677,"Kai'Sa & Pantheon",200,FALSE,FALSE,TRUE,11,7,7,9,15,8,"Kai'Sa","Pantheon",1.59,21054.5,46,26607,13749,7.5
"9791",4903665843,"Vayne & Nautilus",100,TRUE,FALSE,TRUE,15,2,5,2,3,19,"Vayne","Nautilus",8.2,17326.5,35.5,13475.5,9891.5,5.5
"9792",4903665843,"Samira & Alistar",200,FALSE,FALSE,FALSE,1,11,3,0,9,8,"Samira","Alistar",0.6,8505,26.5,19192.5,5916.5,3.5
"9793",4903671350,"Caitlyn & Lulu",100,FALSE,TRUE,TRUE,0,11,6,1,7,15,"Caitlyn","Lulu",1.22,8440.5,43,19452,8237,6
"9794",4903671350,"Jhin & Miss Fortune",200,TRUE,TRUE,FALSE,9,7,12,5,7,19,"Jhin","Miss Fortune",3.21,20529,43.5,20783.5,11817.5,4
"9795",4903868531,"Samira & Leona",100,FALSE,FALSE,TRUE,0,5,3,0,3,2,"Samira","Leona",0.62,6076,45.5,10318,5950,5
"9796",4903868531,"Kai'Sa & Alistar",200,TRUE,FALSE,FALSE,3,0,5,3,2,8,"Kai'Sa","Alistar",9.5,6448.5,38.5,9062,8850.5,5.5
"9797",4903878239,"Yone & Zilean",100,TRUE,FALSE,FALSE,8,5,8,6,8,23,"Yone","Zilean",3.46,22757,65,33287.5,13729.5,4
"9798",4903878239,"Kai'Sa & Pantheon",200,FALSE,FALSE,TRUE,6,7,9,5,11,7,"Kai'Sa","Pantheon",1.5,19216,58,28754,12498.5,7.5
"9799",4903897297,"Samira & Alistar",100,FALSE,FALSE,FALSE,1,5,1,0,6,4,"Samira","Alistar",0.55,4424.5,28.5,12955,5761,4.5
"9800",4903897297,"Aphelios & Thresh",200,TRUE,TRUE,TRUE,6,1,8,3,1,8,"Aphelios","Thresh",12.5,7849.5,34.5,6429.5,9032.5,6
"9801",4903899963,"Miss Fortune & Yuumi",100,TRUE,FALSE,FALSE,10,3,15,5,3,23,"Miss Fortune","Yuumi",8.83,28890,57.5,18737.5,13192,7.5
"9802",4903899963,"Ezreal & Galio",200,FALSE,FALSE,TRUE,1,7,9,4,10,6,"Ezreal","Galio",1.18,13604,40,23822.5,8620.5,9.5
"9803",4903907115,"Jhin & Anivia",100,TRUE,FALSE,TRUE,7,4,12,4,4,15,"Jhin","Anivia",4.75,14951,44,14332,9330.5,1.5
"9804",4903907115,"Aphelios & Pantheon",200,FALSE,FALSE,FALSE,4,8,5,3,8,6,"Aphelios","Pantheon",1.12,13744.5,36.5,16268,7895,5.5
"9805",4903907428,"Jhin & Pyke",100,FALSE,FALSE,FALSE,2,4,8,9,10,3,"Jhin","Pyke",1.57,10972.5,35,13783.5,10558,4
"9806",4903907428,"Draven & Leona",200,TRUE,FALSE,TRUE,5,4,14,4,5,16,"Draven","Leona",4.33,11592.5,39,12883,9523.5,9
"9807",4903907970,"Jhin & Leona",100,TRUE,TRUE,FALSE,7,3,8,0,4,15,"Jhin","Leona",4.29,7407,35.5,9535.5,8168,6
"9808",4903907970,"Miss Fortune & Braum",200,FALSE,TRUE,TRUE,3,5,4,0,3,10,"Miss Fortune","Braum",2.12,6681,28,10910.5,7073.5,6
"9809",4903908846,"Tristana & Yuumi",100,TRUE,TRUE,TRUE,9,5,4,3,2,15,"Tristana","Yuumi",4.43,17359.5,58,13272.5,11482,5.5
"9810",4903908846,"Miss Fortune & Zilean",200,FALSE,TRUE,FALSE,1,5,11,3,5,10,"Miss Fortune","Zilean",2.5,10177.5,44,14695.5,8382.5,7.5
"9811",4903918767,"Kai'Sa & Morgana",100,FALSE,FALSE,FALSE,3,4,4,2,4,8,"Kai'Sa","Morgana",2.12,9396,45,13337.5,9035,5.5
"9812",4903918767,"Jhin & Alistar",200,TRUE,TRUE,TRUE,7,1,7,1,5,12,"Jhin","Alistar",4.5,10626.5,52.5,13961,10484.5,9
"9813",4903919545,"Ezreal & Thresh",100,TRUE,FALSE,FALSE,2,1,9,3,4,11,"Ezreal","Thresh",5,7320,32.5,8254,8346.5,6.5
"9814",4903919545,"Miss Fortune & Pantheon",200,FALSE,TRUE,TRUE,2,3,2,1,6,7,"Miss Fortune","Pantheon",1.33,6204.5,34.5,10713,7304,4
